doc_file,topic_id,topic_label,topic_proportion
20150425MEMPOR.txt,7,Post-play physical contact,0.2423611111111111
20160112NOPLAL.txt,4,Drive or shot contested by defender,0.2423371647509578
20161220SASHOU.txt,7,Post-play physical contact,0.2420435510887772
20180302DALCHI.txt,11,General shooting foul situation,0.2417102966841186
20180304NYKSAC.txt,7,Post-play physical contact,0.2416666666666666
20151228PHIUTA.txt,9,Guard-driven shot with defensive pressure,0.2416666666666666
20170210ATLSAC.txt,7,Post-play physical contact,0.2416666666666666
20161226TORPOR.txt,10,Wing isolation or drive play,0.2413419913419913
20151209ATLDAL.txt,2,Replay review and ruling outcome,0.2413419913419913
20180425INDCLE.txt,1,Shot attempt with incidental contact,0.2412095639943741
20171023TORSAS.txt,10,Wing isolation or drive play,0.2409523809523809
20151206PHOMEM.txt,4,Drive or shot contested by defender,0.2408333333333333
20160207ATLORL.txt,3,Perimeter shot with defender contact,0.2408136482939632
20160221MEMTOR.txt,10,Wing isolation or drive play,0.2407407407407407
20160318PORNOP.txt,4,Drive or shot contested by defender,0.2406462585034013
20171107MEMPOR.txt,7,Post-play physical contact,0.240358126721763
20161223GSWDET.txt,3,Perimeter shot with defender contact,0.240049751243781
20171215CHIMIL.txt,9,Guard-driven shot with defensive pressure,0.2400318979266347
20161231PHOUTA.txt,0,Close-range contact near the basket,0.2400318979266347
20170106PHIBOS.txt,11,General shooting foul situation,0.2397849462365591
20170121SACCHI.txt,7,Post-play physical contact,0.2392676767676767
20170101PORMIN.txt,3,Perimeter shot with defender contact,0.2392055267702936
20151221CHAHOU.txt,9,Guard-driven shot with defensive pressure,0.2391910739191073
20151118DALBOS.txt,2,Replay review and ruling outcome,0.2390873015873015
20151210NYKSAC.txt,4,Drive or shot contested by defender,0.2390873015873015
20151116DALPHI.txt,9,Guard-driven shot with defensive pressure,0.2390710382513661
20150429BKNATL.txt,2,Replay review and ruling outcome,0.2388211382113821
20180401SACLAL.txt,7,Post-play physical contact,0.2388167388167388
20171101PORUTA.txt,3,Perimeter shot with defender contact,0.2385752688172042
20160114CHIPHI.txt,11,General shooting foul situation,0.2384898710865561
20150302GSWBKN.txt,2,Replay review and ruling outcome,0.2382716049382716
20151117ATLBKN.txt,10,Wing isolation or drive play,0.2382297551789077
20160408SASDEN.txt,7,Post-play physical contact,0.237984496124031
20161223MIANOP.txt,6,Off-ball or weak-side contact,0.237913486005089
20150315DENNOP.txt,11,General shooting foul situation,0.2377112135176651
20161130LALCHI.txt,6,Off-ball or weak-side contact,0.2375201288244766
20160302NOPHOU.txt,8,Marginal contact & non-call assessment,0.2371794871794871
20160120BOSTOR.txt,10,Wing isolation or drive play,0.2370600414078675
20160227MINNOP.txt,1,Shot attempt with incidental contact,0.2369047619047619
20161109DETPHO.txt,4,Drive or shot contested by defender,0.2367521367521367
20160413SASDAL.txt,7,Post-play physical contact,0.2366352201257861
20151128BKNCLE.txt,10,Wing isolation or drive play,0.2363095238095238
20170410SASPOR.txt,3,Perimeter shot with defender contact,0.2360482654600301
20160103CHITOR.txt,10,Wing isolation or drive play,0.2358834244080145
20150307WASMIL.txt,9,Guard-driven shot with defensive pressure,0.2357357357357357
20150415MIAPHI.txt,2,Replay review and ruling outcome,0.23559670781893
20150424TORWAS.txt,10,Wing isolation or drive play,0.2355679702048417
20150604CLEGSW.txt,6,Off-ball or weak-side contact,0.2355442176870748
20161119CHILAC.txt,0,Close-range contact near the basket,0.2352430555555555
20160422ATLBOS.txt,11,General shooting foul situation,0.235224586288416
20161223OKCBOS.txt,11,General shooting foul situation,0.2347222222222222
20160321SACCHI.txt,7,Post-play physical contact,0.2346014492753623
20180111LACSAC.txt,0,Close-range contact near the basket,0.2340277777777777
20170128SACCHA.txt,7,Post-play physical contact,0.2340182648401826
20171209PHICLE.txt,9,Guard-driven shot with defensive pressure,0.2339015151515151
20151201ORLMIN.txt,3,Perimeter shot with defender contact,0.2336860670194003
20151030CHAATL.txt,9,Guard-driven shot with defensive pressure,0.2335680751173708
20171221MEMPHO.txt,4,Drive or shot contested by defender,0.2334605597964376
20160229MEMDEN.txt,11,General shooting foul situation,0.2331649831649831
20150311ORLMIL.txt,2,Replay review and ruling outcome,0.2330917874396135
20150408ATLBKN.txt,2,Replay review and ruling outcome,0.2330246913580247
20151220NOPDEN.txt,4,Drive or shot contested by defender,0.2327235772357723
20160116BOSWAS.txt,11,General shooting foul situation,0.2326892109500805
20160402DETCHI.txt,3,Perimeter shot with defender contact,0.2325800376647834
20171105MEMLAL.txt,8,Marginal contact & non-call assessment,0.232487922705314
20160206LALSAS.txt,6,Off-ball or weak-side contact,0.2324263038548752
20151118BKNCHA.txt,0,Close-range contact near the basket,0.2321772639691714
20160107UTAHOU.txt,0,Close-range contact near the basket,0.2318376068376068
20150306PHOBKN.txt,4,Drive or shot contested by defender,0.2315233785822021
20170208DENATL.txt,2,Replay review and ruling outcome,0.231359649122807
20161030WASMEM.txt,3,Perimeter shot with defender contact,0.2308641975308642
20161218LACWAS.txt,0,Close-range contact near the basket,0.2308429118773946
20150510CLECHI.txt,1,Shot attempt with incidental contact,0.2308429118773946
20150410TORORL.txt,10,Wing isolation or drive play,0.230324074074074
20151205ORLLAC.txt,0,Close-range contact near the basket,0.2301587301587301
20150424HOUDAL.txt,2,Replay review and ruling outcome,0.2299196787148594
20180320ATLUTA.txt,0,Close-range contact near the basket,0.2299077733860342
20170203MILDEN.txt,11,General shooting foul situation,0.2296099290780141
20160126ORLMIL.txt,9,Guard-driven shot with defensive pressure,0.2291666666666666
20151111NYKCHA.txt,2,Replay review and ruling outcome,0.2289644012944983
20161227MEMBOS.txt,7,Post-play physical contact,0.2287878787878788
20180420CLEIND.txt,8,Marginal contact & non-call assessment,0.2287037037037037
20151211WASNOP.txt,4,Drive or shot contested by defender,0.2285429141716566
20161116DALBOS.txt,11,General shooting foul situation,0.2285353535353535
20180418INDCLE.txt,5,Screen-related offensive contact,0.228422619047619
20160116SACLAC.txt,0,Close-range contact near the basket,0.2282913165266106
20161101MILNOP.txt,4,Drive or shot contested by defender,0.2282913165266106
20161228BKNCHI.txt,11,General shooting foul situation,0.2281831187410586
20151222LALDEN.txt,11,General shooting foul situation,0.2279279279279279
20180403SACPHO.txt,7,Post-play physical contact,0.2277556440903054
20170102WASHOU.txt,8,Marginal contact & non-call assessment,0.2275362318840579
20151226MIAORL.txt,6,Off-ball or weak-side contact,0.2275362318840579
20150403DETCHI.txt,3,Perimeter shot with defender contact,0.2274633123689727
20171101ORLMEM.txt,3,Perimeter shot with defender contact,0.2274074074074074
20151220ATLORL.txt,2,Replay review and ruling outcome,0.2271689497716894
20170308UTAHOU.txt,8,Marginal contact & non-call assessment,0.2269303201506591
20170120UTADAL.txt,0,Close-range contact near the basket,0.2266865079365079
20161121ORLMIL.txt,9,Guard-driven shot with defensive pressure,0.2265258215962441
20150512CHICLE.txt,1,Shot attempt with incidental contact,0.2264957264957265
20180222WASCLE.txt,1,Shot attempt with incidental contact,0.2264011799410029
20160313MILBKN.txt,10,Wing isolation or drive play,0.2263888888888889
20160411CHINOP.txt,4,Drive or shot contested by defender,0.2263071895424836
20151104BOSIND.txt,5,Screen-related offensive contact,0.2260416666666666
20161229MIACHA.txt,9,Guard-driven shot with defensive pressure,0.2258454106280193
20171225CLEGSW.txt,6,Off-ball or weak-side contact,0.2255351681957186
20151205CHACHI.txt,9,Guard-driven shot with defensive pressure,0.2254901960784313
20160204HOUPHO.txt,4,Drive or shot contested by defender,0.2254273504273504
20160210SASORL.txt,3,Perimeter shot with defender contact,0.2249417249417249
20150305OKCCHI.txt,5,Screen-related offensive contact,0.2248263888888888
20161025UTAPOR.txt,3,Perimeter shot with defender contact,0.2247807017543859
20161226DENLAC.txt,11,General shooting foul situation,0.2245179063360881
20180123SACORL.txt,8,Marginal contact & non-call assessment,0.2245053272450532
20180417NOPPOR.txt,4,Drive or shot contested by defender,0.2244152046783625
20171018PHIWAS.txt,9,Guard-driven shot with defensive pressure,0.2241100323624595
20160331DENNOP.txt,11,General shooting foul situation,0.2240310077519379
20180305MILIND.txt,9,Guard-driven shot with defensive pressure,0.2238912732474964
20170128BOSMIL.txt,9,Guard-driven shot with defensive pressure,0.2236614853195164
20171122DALMEM.txt,2,Replay review and ruling outcome,0.2234352256186317
20150508CLECHI.txt,1,Shot attempt with incidental contact,0.2233796296296296
20151028UTADET.txt,3,Perimeter shot with defender contact,0.2229437229437229
20170104MILNYK.txt,9,Guard-driven shot with defensive pressure,0.2228835978835978
20150411TORMIA.txt,6,Off-ball or weak-side contact,0.2226775956284153
20170213ORLMIA.txt,6,Off-ball or weak-side contact,0.2225738396624472
20160326PHIPOR.txt,3,Perimeter shot with defender contact,0.2225378787878787
20171218DENOKC.txt,11,General shooting foul situation,0.2225225225225225
20150315CHIOKC.txt,5,Screen-related offensive contact,0.2219430485762143
20150301NOPDEN.txt,4,Drive or shot contested by defender,0.2218390804597701
20160206CHIMIN.txt,11,General shooting foul situation,0.2218137254901961
20170305NOPLAL.txt,6,Off-ball or weak-side contact,0.2218137254901961
20160219MIAATL.txt,6,Off-ball or weak-side contact,0.2217847769028871
20161114BOSNOP.txt,11,General shooting foul situation,0.2214714714714714
20171127LALLAC.txt,6,Off-ball or weak-side contact,0.2214397496087636
20150411NYKORL.txt,2,Replay review and ruling outcome,0.2209480122324159
20151208HOUBKN.txt,0,Close-range contact near the basket,0.2206959706959707
20171218PHICHI.txt,11,General shooting foul situation,0.2206165703275529
20161230CHIIND.txt,5,Screen-related offensive contact,0.2201946472019464
20180317CLECHI.txt,11,General shooting foul situation,0.2201426024955436
20160108MIAPHO.txt,6,Off-ball or weak-side contact,0.2198879551820728
20161026HOULAL.txt,6,Off-ball or weak-side contact,0.2196969696969697
20151212LACBKN.txt,0,Close-range contact near the basket,0.2196467991169977
20160219SASLAL.txt,7,Post-play physical contact,0.2194719471947195
20170214SACLAL.txt,7,Post-play physical contact,0.2193798449612403
20151117CHANYK.txt,4,Drive or shot contested by defender,0.2192982456140351
20150330HOUTOR.txt,10,Wing isolation or drive play,0.2192982456140351
20160106DENMIN.txt,1,Shot attempt with incidental contact,0.219017094017094
20160113MILWAS.txt,9,Guard-driven shot with defensive pressure,0.2188405797101449
20150320INDCLE.txt,1,Shot attempt with incidental contact,0.2180555555555555
20150309NOPMIL.txt,2,Replay review and ruling outcome,0.2176220806794055
20160320ORLTOR.txt,10,Wing isolation or drive play,0.2173423423423423
20170202ATLHOU.txt,8,Marginal contact & non-call assessment,0.2173333333333333
20160321SASCHA.txt,9,Guard-driven shot with defensive pressure,0.2171717171717171
20161113ORLOKC.txt,5,Screen-related offensive contact,0.2170263788968825
20151130SASCHI.txt,11,General shooting foul situation,0.2168560606060605
20150327PORPHO.txt,3,Perimeter shot with defender contact,0.2168458781362007
20160112CHIMIL.txt,11,General shooting foul situation,0.2166666666666666
20151226MEMCHA.txt,9,Guard-driven shot with defensive pressure,0.2166666666666666
20150415ATLCHI.txt,11,General shooting foul situation,0.2165109034267913
20161205WASBKN.txt,10,Wing isolation or drive play,0.2162534435261708
20151120CHIGSW.txt,6,Off-ball or weak-side contact,0.2162534435261708
20150405PHINYK.txt,9,Guard-driven shot with defensive pressure,0.2160852713178294
20151205BOSSAS.txt,7,Post-play physical contact,0.2158836689038031
20180509PHIBOS.txt,11,General shooting foul situation,0.2156511350059737
20160301BKNLAL.txt,10,Wing isolation or drive play,0.2156308851224105
20151125PHIBOS.txt,11,General shooting foul situation,0.2156084656084656
20170105ATLNOP.txt,2,Replay review and ruling outcome,0.2153679653679653
20150325PHIDEN.txt,11,General shooting foul situation,0.2152777777777777
20150329DALIND.txt,2,Replay review and ruling outcome,0.2148846960167715
20160317WASPHI.txt,9,Guard-driven shot with defensive pressure,0.2140974967061923
20160304PORTOR.txt,2,Replay review and ruling outcome,0.2140255009107468
20151122DALOKC.txt,5,Screen-related offensive contact,0.2135416666666666
20160313NYKLAL.txt,6,Off-ball or weak-side contact,0.2132216014897579
20161223SACMIN.txt,7,Post-play physical contact,0.2131410256410256
20151218DENUTA.txt,0,Close-range contact near the basket,0.2128953771289538
20150425CHIMIL.txt,0,Close-range contact near the basket,0.2119252873563218
20151031SACLAC.txt,0,Close-range contact near the basket,0.2117794486215539
20160115CHANOP.txt,4,Drive or shot contested by defender,0.211484593837535
20151102PORMIN.txt,0,Close-range contact near the basket,0.2112573099415204
20180401INDLAC.txt,5,Screen-related offensive contact,0.2111742424242424
20171223LACMEM.txt,8,Marginal contact & non-call assessment,0.2111742424242424
20151116PORSAS.txt,0,Close-range contact near the basket,0.2111111111111111
20150325INDWAS.txt,5,Screen-related offensive contact,0.2111111111111111
20180118ORLCLE.txt,1,Shot attempt with incidental contact,0.2109788359788359
20150330LALPHI.txt,6,Off-ball or weak-side contact,0.2107843137254902
20160113MINHOU.txt,0,Close-range contact near the basket,0.210594315245478
20160305INDWAS.txt,5,Screen-related offensive contact,0.2105788423153692
20171101MINNOP.txt,4,Drive or shot contested by defender,0.2102966841186736
20150410SASHOU.txt,0,Close-range contact near the basket,0.2101990049751244
20161226INDCHI.txt,11,General shooting foul situation,0.2099156118143459
20180224DALUTA.txt,2,Replay review and ruling outcome,0.2095771144278607
20170117DENLAL.txt,11,General shooting foul situation,0.2088014981273408
20161210MIACHI.txt,6,Off-ball or weak-side contact,0.2086419753086419
20160210UTANOP.txt,4,Drive or shot contested by defender,0.2083333333333333
20170103WASDAL.txt,3,Perimeter shot with defender contact,0.2083333333333333
20160208LALIND.txt,5,Screen-related offensive contact,0.2077777777777777
20151220MILPHO.txt,4,Drive or shot contested by defender,0.2075268817204301
20151103ORLNOP.txt,4,Drive or shot contested by defender,0.2071078431372549
20170117DALCHI.txt,2,Replay review and ruling outcome,0.2071078431372549
20151227PORSAC.txt,7,Post-play physical contact,0.2068557919621749
20151228CLEPHO.txt,1,Shot attempt with incidental contact,0.2063063063063062
20151102OKCHOU.txt,8,Marginal contact & non-call assessment,0.2060931899641577
20150404ORLMIL.txt,3,Perimeter shot with defender contact,0.2060041407867494
20170426ATLWAS.txt,3,Perimeter shot with defender contact,0.2058333333333333
20180325SASMIL.txt,8,Marginal contact & non-call assessment,0.2053805774278215
20150306SACORL.txt,2,Replay review and ruling outcome,0.2052154195011337
20150326INDMIL.txt,2,Replay review and ruling outcome,0.2050438596491228
20150411PHICHI.txt,11,General shooting foul situation,0.2050147492625368
20160206DETIND.txt,3,Perimeter shot with defender contact,0.2039627039627039
20150311MEMBOS.txt,7,Post-play physical contact,0.203891708967851
20180408ATLBOS.txt,2,Replay review and ruling outcome,0.2033045977011494
20160326INDBKN.txt,10,Wing isolation or drive play,0.2032163742690058
20150402PHOGSW.txt,2,Replay review and ruling outcome,0.2027243589743589
20151207WASMIA.txt,6,Off-ball or weak-side contact,0.2023809523809523
20151230BKNORL.txt,10,Wing isolation or drive play,0.2014492753623188
20161030DALHOU.txt,8,Marginal contact & non-call assessment,0.2010752688172043
20150402HOUDAL.txt,0,Close-range contact near the basket,0.2008771929824561
20150311CHIPHI.txt,0,Close-range contact near the basket,0.2006802721088435
20170401ATLCHI.txt,2,Replay review and ruling outcome,0.1998587570621468
20180422CLEIND.txt,1,Shot attempt with incidental contact,0.1998556998556998
20151121PHIMIA.txt,9,Guard-driven shot with defensive pressure,0.1997863247863248
20150304MEMHOU.txt,0,Close-range contact near the basket,0.1997716894977169
20170412NOPPOR.txt,4,Drive or shot contested by defender,0.1983568075117371
20151226CHIDAL.txt,11,General shooting foul situation,0.1979166666666666
20150422BKNATL.txt,2,Replay review and ruling outcome,0.197594501718213
20180307ORLLAL.txt,8,Marginal contact & non-call assessment,0.1974043715846994
20150303LALCHA.txt,9,Guard-driven shot with defensive pressure,0.197072072072072
20160319GSWSAS.txt,6,Off-ball or weak-side contact,0.1968599033816425
20151201PHOBKN.txt,4,Drive or shot contested by defender,0.1967418546365915
20150411UTAPOR.txt,3,Perimeter shot with defender contact,0.196165191740413
20151028SASOKC.txt,7,Post-play physical contact,0.1959876543209876
20150303WASCHI.txt,0,Close-range contact near the basket,0.195273631840796
20170329DALNOP.txt,4,Drive or shot contested by defender,0.1950067476383265
20180307CLEDEN.txt,1,Shot attempt with incidental contact,0.1947916666666666
20151116OKCMEM.txt,0,Close-range contact near the basket,0.1941287878787878
20180203GSWDEN.txt,11,General shooting foul situation,0.1938943894389438
20151105OKCCHI.txt,5,Screen-related offensive contact,0.1938271604938271
20160210SACPHI.txt,7,Post-play physical contact,0.1938271604938271
20160126DALLAL.txt,6,Off-ball or weak-side contact,0.1937751004016064
20151205SACHOU.txt,7,Post-play physical contact,0.1936026936026936
20160125MIACHI.txt,11,General shooting foul situation,0.1931567328918322
20170128MEMUTA.txt,7,Post-play physical contact,0.1930555555555555
20180205DALLAC.txt,2,Replay review and ruling outcome,0.1926328502415459
20150317MILNOP.txt,9,Guard-driven shot with defensive pressure,0.1926147704590818
20150301GSWBOS.txt,11,General shooting foul situation,0.1924242424242424
20161101ORLPHI.txt,9,Guard-driven shot with defensive pressure,0.1921443736730361
20150310DETLAL.txt,3,Perimeter shot with defender contact,0.1921119592875318
20170105PHODAL.txt,4,Drive or shot contested by defender,0.1916666666666666
20170328WASLAL.txt,6,Off-ball or weak-side contact,0.191609977324263
20151031NYKWAS.txt,2,Replay review and ruling outcome,0.1906130268199233
20150415DENGSW.txt,2,Replay review and ruling outcome,0.1897689768976898
20160406NOPBOS.txt,4,Drive or shot contested by defender,0.1889880952380952
20150325BKNCHA.txt,9,Guard-driven shot with defensive pressure,0.1888888888888888
20151205DENPHI.txt,11,General shooting foul situation,0.1886446886446886
20160303SASNOP.txt,7,Post-play physical contact,0.1882494004796163
20150401BKNNYK.txt,10,Wing isolation or drive play,0.1871794871794872
20160402SACDEN.txt,11,General shooting foul situation,0.1858974358974359
20160208DENBKN.txt,11,General shooting foul situation,0.1840579710144927
20170412PHINYK.txt,4,Drive or shot contested by defender,0.1817375886524822
20150401SACHOU.txt,7,Post-play physical contact,0.1805555555555555
20151101ORLCHI.txt,11,General shooting foul situation,0.1796296296296296
20161216DALUTA.txt,0,Close-range contact near the basket,0.1789366053169734
20150306MIAWAS.txt,6,Off-ball or weak-side contact,0.1784660766961652
20151104SASWAS.txt,2,Replay review and ruling outcome,0.1784660766961652
20160209BOSMIL.txt,9,Guard-driven shot with defensive pressure,0.1773333333333333
20160130BKNNOP.txt,4,Drive or shot contested by defender,0.1769759450171821
20150314DETUTA.txt,3,Perimeter shot with defender contact,0.1755555555555555
20151108LALNYK.txt,6,Off-ball or weak-side contact,0.174373795761079
20150318MINTOR.txt,1,Shot attempt with incidental contact,0.1738351254480286
20160221LALCHI.txt,6,Off-ball or weak-side contact,0.1726190476190476
20151209HOUWAS.txt,8,Marginal contact & non-call assessment,0.1721491228070175
20151111BKNHOU.txt,8,Marginal contact & non-call assessment,0.1719409282700422
20150304DETNOP.txt,4,Drive or shot contested by defender,0.1716666666666667
20160110OKCPOR.txt,3,Perimeter shot with defender contact,0.1713836477987421
20150329LALBKN.txt,6,Off-ball or weak-side contact,0.1666666666666666
20150304CLETOR.txt,1,Shot attempt with incidental contact,0.1651515151515151
20150318PORMIA.txt,2,Replay review and ruling outcome,0.1632996632996633
20151029MEMIND.txt,7,Post-play physical contact,0.1622222222222222
20151226HOUNOP.txt,0,Close-range contact near the basket,0.1600660066006601
20150409PORGSW.txt,2,Replay review and ruling outcome,0.1596491228070175
20170106NYKMIL.txt,9,Guard-driven shot with defensive pressure,0.1584022038567493
20150307ATLPHI.txt,9,Guard-driven shot with defensive pressure,0.1554487179487179
20160130WASHOU.txt,3,Perimeter shot with defender contact,0.1497747747747747
20160114DETMEM.txt,7,Post-play physical contact,0.1443452380952381
20151229ATLHOU.txt,8,Marginal contact & non-call assessment,0.1349206349206349
20151113CHACHI.txt,9,Guard-driven shot with defensive pressure,0.1343537414965986
20150307INDNYK.txt,5,Screen-related offensive contact,0.1337719298245614
